Plot,Time,Feeder Y/N,Direction,Transect,Meter,Invasive,Veg Type,Species,Height,Browse,Browse percentage,Bite count,Total stems,Family,,Notes
P3,2018,N,N,1,39,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P3,2018,N,N,1,40,na,Bare Ground,Litter,0,,,,,inanimate,,
P3,2018,N,N,1,41,na,Bare Ground,Litter,0,,,,,inanimate,,
P3,2018,N,N,1,42,Native,Grass,Sedge,5,,,,,Cyperaceae,,
P3,2018,N,N,1,43,Native,Tree,Sweetgum,80,,,,,Hammamelidaceae,,
P3,2018,N,N,1,44,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P3,2018,N,N,1,45,na,Bare Ground,Litter,0,,,,,inanimate,,
P3,2018,N,N,1,46,na,Bare Ground,Litter,0,,,,,inanimate,,
P3,2018,N,N,1,47,na,Bare Ground,Litter,0,,,,,inanimate,,
P3,2018,N,N,1,48,na,Bare Ground,Litter,0,,,,,inanimate,,
P3,2018,N,N,1,49,na,Bare Ground,Litter,0,,,,,inanimate,,
P3,2018,N,N,1,50,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,1,Native,Vine,Blackberry,55,,,,,Rosaceae,,
P4,2018,Y,N,1,2,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,3,Native,Tree,Green Ash,115,,,,,Oleaceae,,
P4,2018,Y,N,1,3,Native,Tree,White Elm,110,,,,,Ulmaceae,,
P4,2018,Y,N,1,3,Native,Grass,Sedge,2,,,,,Cyperaceae,,
P4,2018,Y,N,1,4,Native,Tree,White Elm,15,,,,,Ulmaceae,,
P4,2018,Y,N,1,4,Native,Forb,Yellow Woodsorrel,5,,,,,Oxalidaceae,,
P4,2018,Y,N,1,5,Native,Tree,Green Ash,70,,,,,Oleaceae,,
P4,2018,Y,N,1,6,Native,Vine,Muscadine,45,,,,,Vitaceae,,
P4,2018,Y,N,1,7,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,Y,N,1,8,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
P4,2018,Y,N,1,9,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
P4,2018,Y,N,1,10,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,11,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
P4,2018,Y,N,1,12,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,13,Native,Vine,Smilax,10,,,,,Smilacaceae,,
P4,2018,Y,N,1,14,Native,Vine,Crossvine,10,,,,,Bignoniaceae,,
P4,2018,Y,N,1,15,Native,Tree,Green Ash,55,,,,,Oleaceae,,
P4,2018,Y,N,1,16,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
P4,2018,Y,N,1,17,Native,Tree,Green Ash,10,,,,,Oleaceae,,
P4,2018,Y,N,1,18,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,19,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,20,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,21,Native,Tree,Cherry Bark Oak,20,,,,,Fagaceae,,
P4,2018,Y,N,1,21,Invasive,Vine,Japanese Honeysuckle,11,,,,,Caprifoliaceae,,
P4,2018,Y,N,1,22,Native,Tree,Cherry Bark Oak,5,,,,,Fagaceae,,
P4,2018,Y,N,1,23,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,24,Invasive,Forb,Sericea Lespedeza,2,,,,,Fabaceae,,
P4,2018,Y,N,1,25,Native,Vine,Smilax,85,,,,,Smilacaceae,,
P4,2018,Y,N,1,26,Invasive,Vine,Japanese Honeysuckle,8,,,,,Caprifoliaceae,,
P4,2018,Y,N,1,27,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
P4,2018,Y,N,1,28,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,29,Invasive,Vine,Japanese Honeysuckle,3,,,,,Caprifoliaceae,,
P4,2018,Y,N,1,30,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,Y,N,1,31,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,32,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,33,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,34,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,35,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,36,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,37,Native,Tree,Green Ash,105,,,,,Oleaceae,,
P4,2018,Y,N,1,38,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,39,Native,Vine,Smilax,5,,,,,Smilacaceae,,
P4,2018,Y,N,1,40,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,41,Native,Vine,Muscadine,15,,,,,Vitaceae,,
P4,2018,Y,N,1,42,Native,Tree,Mockernut Hickory,28,,,,,Juglandaceae,,
P4,2018,Y,N,1,42,Native,Vine,Yellow Jessamine,10,,,,,Gelsemiaceae,,
P4,2018,Y,N,1,43,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,44,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,45,Native,Grass,Sedge,2,,,,,Cyperaceae,,
P4,2018,Y,N,1,46,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,47,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,48,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,49,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,N,1,50,Native,Tree,Mockernut Hickory,20,,,,,Juglandaceae,,
P4,2018,Y,W,4,1,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,2,Native,Tree,Sweetgum,80,,,,,Hammamelidaceae,,
P4,2018,Y,W,4,3,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,4,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,5,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,6,Native,Tree,Elm,20,,,,,Ulmaceae,,
P4,2018,Y,W,4,7,Native,Tree,Sweetgum,110,,,,,Hammamelidaceae,,
P4,2018,Y,W,4,8,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,9,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,10,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,11,Native,Tree,Elm,15,,,,,Ulmaceae,,
P4,2018,Y,W,4,12,Native,Tree,Sweetgum,130,,,,,Hammamelidaceae,,
P4,2018,Y,W,4,13,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,14,Native,Vine,Muscadine,30,,,,,Vitaceae,,
P4,2018,Y,W,4,15,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,16,Native,Tree,Hickory,25,,,,,Juglandaceae,,
P4,2018,Y,W,4,17,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,18,Native,Vine,Muscadine,70,,,,,Vitaceae,,
P4,2018,Y,W,4,19,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,20,Native,Vine,Muscadine,30,,,,,Vitaceae,,
P4,2018,Y,W,4,21,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,22,Native,Vine,Muscadine,110,,,,,Vitaceae,,
P4,2018,Y,W,4,23,Native,Tree,Hickory,150,,,,,Juglandaceae,,
P4,2018,Y,W,4,24,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,25,Native,Vine,Smilax,20,,,,,Smilacaceae,,
P4,2018,Y,W,4,25,Native,Vine,Muscadine,50,,,,,Vitaceae,,
P4,2018,Y,W,4,26,Native,Vine,Muscadine,20,,,,,Vitaceae,,
P4,2018,Y,W,4,27,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,28,Native,Tree,Hickory,150,,,,,Juglandaceae,,
P4,2018,Y,W,4,29,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,30,Native,Tree,Hickory,150,,,,,Juglandaceae,,
P4,2018,Y,W,4,31,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,32,Native,Tree,Red Oak,15,,,,,Fagaceae,,
P4,2018,Y,W,4,32,Native,Tree,Hickory,50,,,,,Juglandaceae,,
P4,2018,Y,W,4,33,Native,Vine,Muscadine,20,,,,,Vitaceae,,
P4,2018,Y,W,4,34,Native,Vine,Muscadine,80,,,,,Vitaceae,,
P4,2018,Y,W,4,35,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,36,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,37,Native,Tree,Pawpaw,30,,,,,Annonaceae,,
P4,2018,Y,W,4,38,Native,Vine,Muscadine,10,,,,,Vitaceae,,
P4,2018,Y,W,4,39,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,40,Native,Vine,Smilax,45,,,,,Smilacaceae,,
P4,2018,Y,W,4,41,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,42,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,43,Native,Tree,Hickory,45,,,,,Juglandaceae,,
P4,2018,Y,W,4,44,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,45,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,46,Native,Tree,Hickory,45,,,,,Juglandaceae,,
P4,2018,Y,W,4,47,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,48,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,49,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,W,4,50,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,1,Native,Grass,Dichanthelium,3,,,,,Poaceae,,
P4,2018,Y,E,3,2,Native,Vine,Yellow Jessamine,5,,,,,Gelsemiaceae,,
P4,2018,Y,E,3,3,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,4,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,5,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,6,Native,Tree,Winged Elm,20,,,,,Ulmaceae,,
P4,2018,Y,E,3,7,Invasive,Vine,Japanese Honeysuckle,18,,,,,Caprifoliaceae,,
P4,2018,Y,E,3,8,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,9,Native,Vine,Blackberry,5,,,,,Rosaceae,,
P4,2018,Y,E,3,10,Native,Vine,Yellow Jessamine,35,,,,,Gelsemiaceae,,
P4,2018,Y,E,3,11,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,12,Native,Vine,Smilax,15,,,,,Smilacaceae,,
P4,2018,Y,E,3,13,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
P4,2018,Y,E,3,14,Native,Shrub,American Beautyberry,118,,,,,Lamiaceae,,
P4,2018,Y,E,3,14,Native,Tree,Green Ash,85,,,,,Oleaceae,,
P4,2018,Y,E,3,15,Native,Tree,Pignut Hickory,130,,,,,Juglandaceae,,
P4,2018,Y,E,3,15,Native,Tree,Sweetgum,40,,,,,Hammamelidaceae,,
P4,2018,Y,E,3,16,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,17,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,18,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,19,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,20,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
P4,2018,Y,E,3,20,Native,Tree,Winged Elm,20,,,,,Ulmaceae,,
P4,2018,Y,E,3,21,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
P4,2018,Y,E,3,21,Native,Vine,Muscadine,25,,,,,Vitaceae,,
P4,2018,Y,E,3,22,Invasive,Vine,Japanese Honeysuckle,25,,,,,Caprifoliaceae,,
P4,2018,Y,E,3,23,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
P4,2018,Y,E,3,23,Native,Grass,Sedge,5,,,,,Cyperaceae,,
P4,2018,Y,E,3,24,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,25,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,26,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,27,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,Y,E,3,28,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,29,Native,Vine,Muscadine,30,,,,,Vitaceae,,
P4,2018,Y,E,3,30,Native,Vine,Muscadine,77,,,,,Vitaceae,,
P4,2018,Y,E,3,31,Native,Vine,Smilax,15,,,,,Smilacaceae,,
P4,2018,Y,E,3,32,Native,Grass,Sedge,10,,,,,Cyperaceae,,
P4,2018,Y,E,3,33,Native,Grass,Sedge,7,,,,,Cyperaceae,,
P4,2018,Y,E,3,34,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,35,Native,Vine,Crossvine,10,,,,,Bignoniaceae,,
P4,2018,Y,E,3,36,Native,Vine,Crossvine,16,,,,,Bignoniaceae,,
P4,2018,Y,E,3,37,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,38,Native,Tree,Mockernut Hickory,130,,,,,Juglandaceae,,
P4,2018,Y,E,3,39,Native,Vine,Muscadine,150,,,,,Vitaceae,,
P4,2018,Y,E,3,40,Native,Vine,Smilax,32,,,,,Smilacaceae,,
P4,2018,Y,E,3,41,Native,Shrub,American Beautyberry,41,,,,,Lamiaceae,,
P4,2018,Y,E,3,42,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,43,Native,Vine,Muscadine,15,,,,,Vitaceae,,
P4,2018,Y,E,3,43,Native,Tree,Red Maple,25,,,,,Aceraceae,,
P4,2018,Y,E,3,44,Invasive,Vine,Japanese Honeysuckle,18,,,,,Caprifoliaceae,,
P4,2018,Y,E,3,45,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
P4,2018,Y,E,3,46,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,47,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,48,Native,Tree,Pignut Hickory,85,,,,,Juglandaceae,,
P4,2018,Y,E,3,49,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,E,3,50,Native,Tree,Winged Elm,35,,,,,Ulmaceae,,
P4,2018,Y,E,3,50,Native,Vine,Muscadine,20,,,,,Vitaceae,,
P4,2018,Y,S,2,1,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,2,Native,Tree,Green Ash,25,,,,,Oleaceae,,
P4,2018,Y,S,2,3,Native,Shrub,American Beautyberry,50,,,,,Lamiaceae,,
P4,2018,Y,S,2,4,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,5,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,6,Native,Tree,White Elm,150,,,,,Ulmaceae,,
P4,2018,Y,S,2,7,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,8,Native,Tree,Sweetgum,50,,,,,Hammamelidaceae,,
P4,2018,Y,S,2,9,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,10,Native,Shrub,Sparkleberry,150,,,,,Ericaceae,,
P4,2018,Y,S,2,11,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,12,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,13,Native,Tree,White Elm,80,,,,,Ulmaceae,,
P4,2018,Y,S,2,14,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,15,Native,Vine,Smilax,30,,,,,Smilacaceae,,
P4,2018,Y,S,2,16,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,17,Native,Grass,Spike Grass,40,,,,,Poaceae,,
P4,2018,Y,S,2,18,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,19,Native,Tree,White Elm,140,,,,,Ulmaceae,,
P4,2018,Y,S,2,20,Native,Grass,Sedge,20,,,,,Cyperaceae,,
P4,2018,Y,S,2,21,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,22,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,23,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,24,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,25,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,26,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,27,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,Y,S,2,28,Native,Tree,Sweetgum,65,,,,,Hammamelidaceae,,
P4,2018,Y,S,2,29,Native,Vine,Smilax,5,,,,,Smilacaceae,,
P4,2018,Y,S,2,30,Native,Tree,Sweetgum,145,,,,,Hammamelidaceae,,
P4,2018,Y,S,2,31,Native,Shrub,American Beautyberry,40,,,,,Lamiaceae,,
P4,2018,Y,S,2,32,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,33,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,34,Native,Grass,Dichanthelium,10,,,,,Poaceae,,
P4,2018,Y,S,2,35,Native,Tree,Loblolly Pine,10,,,,,Pinaceae,,
P4,2018,Y,S,2,36,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,37,Native,Grass,Spike Grass,25,,,,,Poaceae,,
P4,2018,Y,S,2,38,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,Y,S,2,39,Native,Vine,Smilax,35,,,,,Smilacaceae,,
P4,2018,Y,S,2,40,Native,Vine,Smilax,45,,,,,Smilacaceae,,
P4,2018,Y,S,2,41,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,Y,S,2,42,Native,Vine,Smilax,35,,,,,Smilacaceae,,
P4,2018,Y,S,2,43,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
P4,2018,Y,S,2,43,Native,Tree,Winged Elm,10,,,,,Ulmaceae,,
P4,2018,Y,S,2,44,Native,Tree,Blackjack Oak,80,,,,,Fagaceae,,
P4,2018,Y,S,2,44,Native,Grass,Spike Grass,40,,,,,Poaceae,,
P4,2018,Y,S,2,45,Native,Vine,Yellow Jessamine,10,,,,,Gelsemiaceae,,
P4,2018,Y,S,2,45,Native,Grass,Spike Grass,50,,,,,Poaceae,,
P4,2018,Y,S,2,46,Native,Grass,Spike Grass,20,,,,,Poaceae,,
P4,2018,Y,S,2,46,Native,Shrub,American Beautyberry,100,,,,,Lamiaceae,,
P4,2018,Y,S,2,46,Native,Vine,Muscadine,75,,,,,Vitaceae,,
P4,2018,Y,S,2,47,Native,Vine,Muscadine,25,,,,,Vitaceae,,
P4,2018,Y,S,2,47,Native,Grass,Spike Grass,30,,,,,Poaceae,,
P4,2018,Y,S,2,48,Native,Vine,Yellow Jessamine,5,,,,,Gelsemiaceae,,
P4,2018,Y,S,2,48,Native,Grass,Spike Grass,25,,,,,Poaceae,,
P4,2018,Y,S,2,49,Native,Vine,Yellow Jessamine,10,,,,,Gelsemiaceae,,
P4,2018,Y,S,2,50,Native,Grass,Spike Grass,35,,,,,Poaceae,,
P4,2018,N,S,2,1,Native,Shrub,Sparkleberry,15,,,,,Ericaceae,,
P4,2018,N,S,2,1,Native,Vine,Smilax,35,,,,,Smilacaceae,,
P4,2018,N,S,2,2,Native,Vine,Muscadine,85,,,,,Vitaceae,,
P4,2018,N,S,2,2,Native,Vine,Smilax,90,,,,,Smilacaceae,,
P4,2018,N,S,2,3,Native,Vine,Muscadine,20,,,,,Vitaceae,,
P4,2018,N,S,2,3,Native,Vine,Smilax,15,,,,,Smilacaceae,,
P4,2018,N,S,2,4,Native,Grass,Spike Grass,15,,,,,Poaceae,,
P4,2018,N,S,2,5,Native,Grass,Spike Grass,20,,,,,Poaceae,,
P4,2018,N,S,2,5,Native,Vine,Smilax,50,,,,,Smilacaceae,,
P4,2018,N,S,2,6,Native,Grass,Spike Grass,25,,,,,Poaceae,,
P4,2018,N,S,2,7,Native,Grass,Spike Grass,25,,,,,Poaceae,,
P4,2018,N,S,2,8,Native,Vine,Smilax,18,,,,,Smilacaceae,,
P4,2018,N,S,2,9,Native,Tree,Sweetgum,40,,,,,Hammamelidaceae,,
P4,2018,N,S,2,9,Native,Tree,Mockernut Hickory,135,,,,,Juglandaceae,,
P4,2018,N,S,2,10,Native,Grass,Spike Grass,20,,,,,Poaceae,,
P4,2018,N,S,2,11,Native,Vine,Smilax,30,,,,,Smilacaceae,,
P4,2018,N,S,2,11,Native,Grass,Spike Grass,15,,,,,Poaceae,,
P4,2018,N,S,2,12,Native,Vine,Smilax,50,,,,,Smilacaceae,,
P4,2018,N,S,2,13,Native,Grass,Sedge,18,,,,,Cyperaceae,,
P4,2018,N,S,2,14,Native,Grass,Spike Grass,10,,,,,Poaceae,,
P4,2018,N,S,2,15,Native,Vine,Smilax,90,,,,,Smilacaceae,,
P4,2018,N,S,2,16,Native,Tree,White Elm,110,,,,,Ulmaceae,,
P4,2018,N,S,2,16,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
P4,2018,N,S,2,16,Native,Forb,Skullcaps,5,,,,,Scrophulariaceae,,
P4,2018,N,S,2,17,Invasive,Vine,Japanese Honeysuckle,12,,,,,Caprifoliaceae,,
P4,2018,N,S,2,18,Native,Moss,Moss,10,,,,,Bryophyta,,
P4,2018,N,S,2,19,Native,Tree,Willow Oak,5,,,,,Fagaceae,,
P4,2018,N,S,2,20,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,21,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,22,Native,Moss,Moss,5,,,,,Bryophyta,,
P4,2018,N,S,2,26,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
P4,2018,N,S,2,27,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
P4,2018,N,S,2,28,Native,Moss,Moss,3,,,,,Bryophyta,,
P4,2018,N,S,2,29,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,30,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
P4,2018,N,S,2,31,Invasive,Vine,Japanese Honeysuckle,2,,,,,Caprifoliaceae,,
P4,2018,N,S,2,32,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
P4,2018,N,S,2,33,Invasive,Vine,Japanese Honeysuckle,8,,,,,Caprifoliaceae,,
P4,2018,N,S,2,33,Native,Grass,Sedge,5,,,,,Cyperaceae,,
P4,2018,N,S,2,34,Invasive,Vine,Japanese Honeysuckle,10,,,,,Caprifoliaceae,,
P4,2018,N,S,2,35,Invasive,Vine,Japanese Honeysuckle,15,,,,,Caprifoliaceae,,
P4,2018,N,S,2,36,Native,Vine,Smilax,19,,,,,Smilacaceae,,
P4,2018,N,S,2,37,Native,Vine,Smilax,55,,,,,Smilacaceae,,
P4,2018,N,S,2,37,Invasive,Vine,Japanese Honeysuckle,20,,,,,Caprifoliaceae,,
P4,2018,N,S,2,38,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,39,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,40,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,41,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,42,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,43,Native,Vine,Smilax,52,,,,,Smilacaceae,,
P4,2018,N,S,2,44,Invasive,Vine,Japanese Honeysuckle,18,,,,,Caprifoliaceae,,
P4,2018,N,S,2,45,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,46,Invasive,Vine,Japanese Honeysuckle,33,,,,,Caprifoliaceae,,
P4,2018,N,S,2,47,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,48,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,S,2,49,Native,Vine,Muscadine,15,,,,,Vitaceae,,
P4,2018,N,S,2,50,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,1,na,Bare Ground,Bare Ground,0,,,,,inanimate,,
P4,2018,N,E,3,2,na,Bare Ground,Bare Ground,0,,,,,inanimate,,
P4,2018,N,E,3,3,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,4,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,N,E,3,5,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,N,E,3,6,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,N,E,3,7,na,Bare Ground,Bare Ground,0,,,,,inanimate,,
P4,2018,N,E,3,8,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,9,Native,Vine,Peppervine,20,,,,,Vitaceae,,
P4,2018,N,E,3,10,Native,Moss,Moss,1,,,,,Bryophyta,,
P4,2018,N,E,3,11,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,12,Native,Vine,Yellow Jessamine,5,,,,,Gelsemiaceae,,
P4,2018,N,E,3,13,Native,Vine,Peppervine,20,,,,,Vitaceae,,
P4,2018,N,E,3,14,na,Bare Ground,Bare Ground,0,,,,,inanimate,,
P4,2018,N,E,3,15,na,Bare Ground,Bare Ground,0,,,,,inanimate,,
P4,2018,N,E,3,16,na,Bare Ground,Coarse Woody Debris,0,,,,,inanimate,,
P4,2018,N,E,3,17,Native,Vine,Peppervine,15,,,,,Vitaceae,,
P4,2018,N,E,3,18,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,19,Native,Tree,Sweetgum,110,,,,,Hammamelidaceae,,
P4,2018,N,E,3,20,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,21,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,22,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,23,Native,Tree,Sweetgum,80,,,,,Hammamelidaceae,,
P4,2018,N,E,3,24,Native,Grass,Sedge,10,,,,,Cyperaceae,,
P4,2018,N,E,3,25,Invasive,Vine,Japanese Honeysuckle,5,,,,,Caprifoliaceae,,
P4,2018,N,E,3,26,na,Bare Ground,Litter,0,,,,,inanimate,,
P4,2018,N,E,3,27,na,Bare Ground,Litter,0,,,,,inanimate,,
